path,size_bytes,sha256
zenodo_archive/payload/inputs/M3_SYM/tension.lmp,2153,152252ab49fc8c1f72771fa8a214c384a2a2b5b672e525463982986429dfae7f
zenodo_archive/payload/inputs/M4_LIT/equilibration_300K.lmp,1081,1471a592407c1aa1e1002d35c2addef2208df9257dbd1b71cd268b026bb3a53a
zenodo_archive/payload/inputs/M4_LIT/minimization.lmp,885,c9fbb8f505ec87a85f65d4b3f9ec1475e1eabe050ba8ec4a10fb51c0f776949f
zenodo_archive/payload/inputs/M4_LIT/tension.lmp,2128,b37322975d55a53dfefc50232da85cd15eff285f9089f663bcb9a1afd2911e9f
zenodo_archive/payload/inputs/M4_RATIO/equilibration_300K_NPT_NVT.lmp,1242,b1c4e8eab7734b274d73acf968577743a75d0c683f4f5f95c8a268f3dec46a79
zenodo_archive/payload/inputs/M4_RATIO/minimization.lmp,846,7bfd287ea74b14ee17adf899b47d4b0f09fa6efba31b1cd17b17dde034e08dcf
zenodo_archive/payload/inputs/M4_RATIO/tension.lmp,2185,ead662a79a8956c6df45057066fe989a816b404325ee189c3756e412b732d915
zenodo_archive/payload/inputs/M4_SYM/equilibration_300K_NPT_NVT.lmp,1216,f9b8945230a2417528e3f32d8f41fc8e44f6ce50d127df729181945fcd6427a0
zenodo_archive/payload/inputs/M4_SYM/minimization.lmp,886,480bc1da422bd9d048158f0fbc3145dd523f5ed4f3e72174ece35247067dad8a
zenodo_archive/payload/inputs/M4_SYM/tension.lmp,2153,80550b9fea10b4d9405aaadfa6bd4da59b0ebe5a99b503752f054a5706bcf4f6
zenodo_archive/payload/inputs/production/independent_seed_equilibration_tension.lmp,4156,f1e02f9a7161943d5defa8d73568320854cc3db5df192eb155b69b44b124d3cd
zenodo_archive/payload/inputs/README.md,293,a0b4456a953be9e11d77943ab4b72cf0404db10d0153faa112e02c6abc9bef76
zenodo_archive/payload/metadata/BINARY_STATE_SUMMARY.csv,493,1011f225787cd91750d78c34495ac25425297ea812892139076be5ee678a5111
zenodo_archive/payload/metadata/CITATION.cff,1028,9bb1e817cfe68cb11c65ddb5d5f876ef20bd20609f16ad8111a81185e82874c7
zenodo_archive/payload/metadata/DATA_AVAILABILITY_STATEMENT.md,1145,d145d128dcede6cd3eddf140f034c2c59754c2eaadae7dc752f0e39db11ba8df
zenodo_archive/payload/metadata/DATA_SCOPE.md,1378,d31259e3dc4871456ef9eaf24e7d073917da7a0c2dbf09fa1adc84d445e19ab2
zenodo_archive/payload/metadata/FINAL_STATE_COMPLETION_AUDIT.csv,4682,95133bc92576851e2614e481f976c8af09f9c33d0538654811f4237ef3a841df
zenodo_archive/payload/metadata/KNOWN_LIMITATIONS.md,699,ace4fbaab045ea879230cd9cc21cf2a157abcd83613fa5a50d242480d3931720
zenodo_archive/payload/metadata/LICENSE_CODE.txt,1519,65c63564d6c002c1b29d34d7ebb271e12b87c37366d63c05f490da074d0a49be
zenodo_archive/payload/metadata/LICENSE_DATA.txt,19676,3b004b7d6bb2aef10ab85be6bcd02a930d8e7786edc7614cb933801168d69bb1
zenodo_archive/payload/metadata/MODEL_NAME_MAPPING.md,411,e4fdf36b5584f7dbc81a82d6e6455d18d08730838e0084e469c5c7f67718f69a
zenodo_archive/payload/metadata/POTENTIAL_INFORMATION.txt,241,014bf55eeb0e39892597c87221761f6a581ec5d1678df1b09085b277d3250b26
zenodo_archive/payload/metadata/PUBLIC_RELEASE_AUDIT_REPORT.md,2464,9a520693c308ecfedc8f40932a529203ead414390376362c8fb028d258c3121b
zenodo_archive/payload/metadata/README.md,3294,cf093e220603f59ee22ca1e78fd5a2d11eb3cc2087e3e33a8b3f660a9b7e3ca6
zenodo_archive/payload/metadata/REPRODUCIBILITY_GUIDE.md,2038,f6af39f070594166c97e4eea412193ea6cee1ab9b72872c19de9381ef1255cbb
zenodo_archive/payload/metadata/SCIENTIFIC_IMMUTABILITY_CHECK.csv,83958,fbd834739d64f6f7d333b9d21a2385222fcc92a99c887fe2434d7063ed0fa415
zenodo_archive/payload/model_structures/crystallographic_inputs/Al2Cu.cif,2957,2abeda2b05bbd1fa30335571a7b40293ed93152ec4f8647565b2a86e1ea8997c
zenodo_archive/payload/model_structures/crystallographic_inputs/Al4Cu9_full.cif,3448,4afa8cae0d5de9173d402d35974874ff84466727b1b5a876b4739c978a14f323
zenodo_archive/payload/model_structures/crystallographic_inputs/type_mapping_main.txt,52,a39e41da8b5b1b3b89413551baa8e2e70f0fe409a8014e6e4581de725b2cf5be
zenodo_archive/payload/model_structures/M3_SYM/M3_SYM_construction_ready.data,36160880,1b048c0f4ba399d9110a36e61905d5668c387feb1ef8bf18dd67349c654eda17
zenodo_archive/payload/model_structures/M4_LIT/M4_LIT_construction_ready.data,29974550,aabea14631cd6b9c1ad34a1544acf0d7fdea55eeb75d8e6d248560200eb39fb0
zenodo_archive/payload/model_structures/M4_RATIO/M4_RATIO_construction_ready.data,37598816,8e8ef515353a8e5c5c72803658ae631f269b0f2a2c4352e69c4d8015ead0bbda
zenodo_archive/payload/model_structures/M4_SYM/M4_SYM_construction_ready.data,37979304,21034f463d8010e3de86474523501de7d83d77746c4742a731f7dc22fe57378d
zenodo_archive/payload/model_structures/MODEL_METADATA.csv,1196,f6ae62b5a47445aaf5c0ac0a49a464c04bae9097b3b5e13ff1844bb04c0fa016
zenodo_archive/payload/model_structures/MODEL_STRUCTURE_INDEX.csv,757,75b7311b0d878ee95a85e97ecae956b3a89b72d07f5f56bf2bf56e0fd7165fbc
zenodo_archive/payload/processed_data/AUTHORITATIVE_NINE_TRAJECTORIES.csv,1756,4b97913c4346b17e9ec374d3bb868e2ac97a6519ecaa2b50520a4bca2b6702e9
zenodo_archive/payload/processed_data/mechanical/compute_vs_local.csv,9506,82a52f51f789a1052f00514c0b46b61f4bef0195a064f9a05b08d00b839dd7ba
zenodo_archive/payload/processed_data/mechanical/F50_SENSITIVITY_N9.csv,1665,66ad60c71e38d19c5d925ca38bec3d1db1a223be6c03c6355e0a5b88a6b1759b
zenodo_archive/payload/processed_data/mechanical/F50_SENSITIVITY_N9.md,885,43e32b8b16a9aa6e7f944c27594ffc7ea6bf7240a29e906089d01b702534b88a
zenodo_archive/payload/processed_data/mechanical/metrics_per_trajectory_local.csv,5342,3681bf82f82a032e652d2ee763d94de131d86279099f88870af79fd5ad4fd628
zenodo_archive/payload/processed_data/mechanical/n3_summary_local.csv,1620,3e8843bc0e63992cf532c8c41fa9d171d9edc16cd692ec0b4fd883f047543978
zenodo_archive/payload/raw_trajectories/M3_SYM/R1_seed_3847291/M3_SYM_R1_seed3847291_stress_strain.dat,510263,ae24f3a7c6451d737245599cd56632291b3bf7bc1950ab6064d0dd001107c6e7
zenodo_archive/payload/raw_trajectories/M3_SYM/R2_seed_28471/M3_SYM_R2_seed28471_stress_strain.dat,543352,0e25b91b177c376b05974297c5cb5fda48e29e7479fd3fd8807e65a594365ba1
zenodo_archive/payload/raw_trajectories/M3_SYM/R3_seed_39581/M3_SYM_R3_seed39581_stress_strain.dat,542697,cc9d36e82b089835437e2b89cd0fbfa5edd1618685c8e420152149bd11446723
zenodo_archive/payload/raw_trajectories/M4_LIT_topology_reference/M4_LIT_stress_strain.dat,540803,c0b9a4fe1dc154c225041f5af942cdaee04e6638f290014936021f9c80f3a1a7
zenodo_archive/payload/raw_trajectories/M4_RATIO/R1_seed_4928459/M4_RATIO_R1_seed4928459_stress_strain.dat,543004,f6d082815c8c162b943684a0620d37771bed5c9a02c0884515db8c9327b582e4
zenodo_archive/payload/raw_trajectories/M4_RATIO/R2_seed_41777/M4_RATIO_R2_seed41777_stress_strain.dat,543313,3d63035551563a313e256754552642e121ffceffc66ef328dceeea1c0725201c
zenodo_archive/payload/raw_trajectories/M4_RATIO/R3_seed_52891/M4_RATIO_R3_seed52891_stress_strain.dat,542417,4197080df4a42f8cc479bcdece791b029fe7273276d1a9742840e8a865df48a2
zenodo_archive/payload/raw_trajectories/M4_SYM/R1_seed_9520510/M4_SYM_R1_seed9520510_stress_strain.dat,543543,bd43769463bc6a8c41e9c1bc1121dd1122678d1aa285ef73e366c4514c6051fc
zenodo_archive/payload/raw_trajectories/M4_SYM/R2_seed_63997/M4_SYM_R2_seed63997_stress_strain.dat,542833,9f4eec8826dec98191a77473f54eed9af827d8bb5448d5b6d2dd3ee29fe3dfc1
zenodo_archive/payload/raw_trajectories/M4_SYM/R3_seed_74131/M4_SYM_R3_seed74131_stress_strain.dat,542772,c84711e00a7a758968788e68258fcf2ae658b27f1da45650b53bb601bb305ed9
zenodo_archive/payload/supplementary_source_data/compute_vs_local.csv,9506,82a52f51f789a1052f00514c0b46b61f4bef0195a064f9a05b08d00b839dd7ba
zenodo_archive/payload/supplementary_source_data/F50_existing_data_sensitivity.csv,846,d3b5ef988d2b40b152dc4c3b2b7f0dff8b31909021c24efe0f8a7e9a5f3fe357
zenodo_archive/payload/supplementary_source_data/F50_SENSITIVITY_N9.csv,1665,66ad60c71e38d19c5d925ca38bec3d1db1a223be6c03c6355e0a5b88a6b1759b
zenodo_archive/payload/supplementary_source_data/Fig4_metric_data_for_Table_S6.csv,42234,7299d583c5ac249d2c3ab6fe5659bcdc3bcddd44c00bfa8ba2aba40a04235772
zenodo_archive/payload/supplementary_source_data/interface_construction_registry.csv,4313,4096f4bd8ac1232c74945b62a2dd447b94e4c856c37fd56e335f48a55c4f3b4d
zenodo_archive/payload/supplementary_source_data/M4_RATIO_geometry_design.csv,1055,a05b8bb16691792bb9f0df885a72a0b32b2f47563ab3170f30276f8945dcdacb
zenodo_archive/payload/supplementary_source_data/metrics_per_trajectory_local.csv,5342,3681bf82f82a032e652d2ee763d94de131d86279099f88870af79fd5ad4fd628
zenodo_archive/payload/supplementary_source_data/n3_summary_local.csv,1620,3e8843bc0e63992cf532c8c41fa9d171d9edc16cd692ec0b4fd883f047543978
zenodo_archive/payload/supplementary_source_data/potential_property_comparison.csv,7582,be49e08c85587cba7d217388ccfee9fb4be841caf355eda23365d5b85a3d0bb8
zenodo_archive/payload/supplementary_source_data/SUPPLEMENTARY_SOURCE_INDEX.md,693,05a7ca820abe7d81dbd55209bc8a8ac06a131275b5d56e80f6da22773bce73e4
zenodo_archive/payload/supplementary_source_data/thickness_control.csv,460,0ed3732510ed6c44c821bd089e1f686ea0d26011903bcee98a99ce4e6a5b7f89
zenodo_archive/payload/supplementary_source_data/transverse_stress_existing_data.csv,1125,2e2187a84cc4d26e4e33664f4e25c7fa336c41a304e78830e03f5c0f9a468351
zenodo_archive/ZENODO_FILE_INVENTORY.csv,48347,e10aa5d114645fa5ae54e32db14cf286057c988ef149611fe2d819d74421539d
zenodo_archive/ZENODO_METADATA.json,927,a4fe88b5762543cd67418ee7d8d55ece1c7f080754d3256e1c57a31ef5fb8454
zenodo_archive/ZENODO_README.md,591,3aec93d9195247e2fbf47cbabb02a41e12da2a31b2c762ad5f335b6f4b65a2c3
